source_id,organization_id,organization_name,source_name,source_type,source_url,official,feed_available,feed_url,feed_type,feed_status,update_frequency,language,topic,priority,monitor_tier,machine_fetchability,requires_javascript,notes,verified_at
fluidstack--other--598,fluidstack,Fluidstack,Fluidstack — 公式サイト,other,https://www.fluidstack.io/,yes,unknown,,,unknown,月次〜不定期,英語,AIクラウド、GPUインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
framer--blog--321,framer,Framer,Framer — 公式Blog,blog,https://www.framer.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,Webデザイン、AIサイト作成,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
framer--newsroom--319,framer,Framer,Framer — 主監視先,newsroom,https://www.framer.com/updates/,yes,unknown,,,unknown,週次〜月次,英語,Webデザイン、AIサイト作成,B,,html_diff,unknown,主監視先。変更履歴を主監視し、ニュース／ブログは背景と大型発表の補完に使う。,2026-08-18
glean--newsroom--084,glean,Glean,Glean — 主監視先,newsroom,https://www.glean.com/blog,yes,unknown,,,unknown,週次〜月次,英語,企業内検索、AIエージェント,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
haystack--developer_blog--447,haystack,Haystack（deepset）,Haystack（deepset） — Developer／Engineering,developer_blog,https://docs.haystack.deepset.ai/,yes,unknown,,,unknown,月次〜不定期,英語,RAG、検索、AIパイプライン,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
haystack--other--445,haystack,Haystack（deepset）,Haystack（deepset） — 公式サイト,other,https://haystack.deepset.ai/,yes,unknown,,,unknown,月次〜不定期,英語,RAG、検索、AIパイプライン,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hpe--blog--675,hpe,Hewlett Packard Enterprise,Hewlett Packard Enterprise — 公式Blog,blog,https://www.hpe.com/us/en/insights.html,yes,unknown,,,unknown,週次〜月次,英語,サーバー、ネットワーク、AI・HPC,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hpe--newsroom--673,hpe,Hewlett Packard Enterprise,Hewlett Packard Enterprise — 主監視先,newsroom,https://www.hpe.com/us/en/newsroom.html,yes,unknown,,,unknown,週次〜月次,英語,サーバー、ネットワーク、AI・HPC,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
jax--other--406,jax,JAX,JAX — 公式サイト,other,https://jax.readthedocs.io/,yes,unknown,,,unknown,月次〜不定期,英語,数値計算、AI研究、アクセラレータ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
keras--other--409,keras,Keras,Keras — 公式サイト,other,https://keras.io/,yes,unknown,,,unknown,月次〜不定期,英語,深層学習API、AI開発,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
keras--developer_blog--411,keras,Keras,Keras — Developer／Engineering,developer_blog,https://keras.io/guides/,yes,unknown,,,unknown,月次〜不定期,英語,深層学習API、AI開発,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
laion--other--751,laion,LAION,LAION — 公式サイト,other,https://laion.ai/,yes,unknown,,,unknown,月次〜不定期,英語,オープンデータ、オープンモデル、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
laion--research--752,laion,LAION,LAION — Research／Publications,research,https://laion.ai/research/,yes,unknown,,,unknown,月次〜不定期,英語,オープンデータ、オープンモデル、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linux-foundation-ai-data--other--450,linux-foundation-ai-data,LF AI & Data Foundation,LF AI & Data Foundation — 公式サイト,other,https://lfaidata.foundation/,yes,unknown,,,unknown,月次〜不定期,英語,AI・データOSSの中立的基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lg-ai-research--other--483,lg-ai-research,LG AI Research,LG AI Research — 公式サイト,other,https://www.lgresearch.ai/,yes,unknown,,,unknown,月次〜不定期,韓国語／英語,基盤モデル、産業AI、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lg-ai-research--research--484,lg-ai-research,LG AI Research,LG AI Research — Research／Publications,research,https://www.lgresearch.ai/research,yes,unknown,,,unknown,月次〜不定期,韓国語／英語,基盤モデル、産業AI、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lam-research--newsroom--658,lam-research,Lam Research,Lam Research — 主監視先,newsroom,https://newsroom.lamresearch.com/,yes,unknown,,,unknown,週次〜月次,英語,半導体製造装置、AI供給網,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
lam-research--blog--660,lam-research,Lam Research,Lam Research — 公式Blog,blog,https://newsroom.lamresearch.com/blog,yes,unknown,,,unknown,週次〜月次,英語,半導体製造装置、AI供給網,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lambda--developer_blog--596,lambda,Lambda,Lambda — Developer／Engineering,developer_blog,https://docs.lambda.ai/,yes,unknown,,,unknown,月次〜不定期,英語,GPUクラウド、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lambda--other--595,lambda,Lambda,Lambda — 公式サイト,other,https://lambda.ai/,yes,unknown,,,unknown,月次〜不定期,英語,GPUクラウド、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linear--blog--601,linear,Linear,Linear — 公式Blog,blog,https://linear.app/blog,yes,unknown,,,unknown,週次〜月次,英語,プロダクト開発管理、AIワークフロー,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linear--newsroom--599,linear,Linear,Linear — 主監視先,newsroom,https://linear.app/changelog,yes,unknown,,,unknown,週次〜月次,英語,プロダクト開発管理、AIワークフロー,B,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
luma-ai--developer_blog--520,luma-ai,Luma AI,Luma AI — Developer／Engineering,developer_blog,https://docs.lumalabs.ai/,yes,unknown,,,unknown,月次〜不定期,英語,動画生成、3D、世界モデル,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
luma-ai--other--519,luma-ai,Luma AI,Luma AI — 公式サイト,other,https://lumalabs.ai/,yes,unknown,,,unknown,月次〜不定期,英語,動画生成、3D、世界モデル,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
minimax--developer_blog--462,minimax,MiniMax,MiniMax — Developer／Engineering,developer_blog,https://platform.minimaxi.com/document,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、動画・音声・エージェント,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
minimax--other--461,minimax,MiniMax,MiniMax — 主監視先,other,https://www.minimaxi.com/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、動画・音声・エージェント,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
miro--blog--315,miro,Miro,Miro — 公式Blog,blog,https://miro.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,オンラインホワイトボード、共同作業、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
miro--newsroom--313,miro,Miro,Miro — 主監視先,newsroom,https://miro.com/newsroom/,yes,unknown,,,unknown,週次〜月次,英語,オンラインホワイトボード、共同作業、AI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
mobileye--other--682,mobileye,Mobileye,Mobileye — 公式サイト,other,https://www.mobileye.com/,yes,unknown,,,unknown,月次〜不定期,英語,ADAS、自動運転、コンピュータビジョン,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
moonshot-ai--developer_blog--467,moonshot-ai,Moonshot AI,Moonshot AI — Developer／Engineering,developer_blog,https://platform.moonshot.ai/docs/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、長文コンテキスト、AIアシスタント,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
moonshot-ai--other--466,moonshot-ai,Moonshot AI,Moonshot AI — 主監視先,other,https://www.moonshot.cn/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、長文コンテキスト、AIアシスタント,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
naver-cloud--developer_blog--480,naver-cloud,Naver Cloud,Naver Cloud — Developer／Engineering,developer_blog,https://api.ncloud-docs.com/,yes,unknown,,,unknown,月次〜不定期,韓国語／英語,クラウド、基盤モデル、検索、AIサービス,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
naver-cloud--other--479,naver-cloud,Naver Cloud,Naver Cloud — 公式サイト,other,https://www.ncloud.com/,yes,unknown,,,unknown,月次〜不定期,韓国語／英語,クラウド、基盤モデル、検索、AIサービス,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
netlify--newsroom--131,netlify,Netlify,Netlify — 主監視先,newsroom,https://www.netlify.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,Web基盤、開発者プラットフォーム,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
oasis-open--github_org--739,oasis-open,OASIS Open,OASIS Open — 公式GitHub Organization,github_org,https://github.com/oasis-open,yes,unknown,,,unknown,月次〜不定期,英語,技術標準、AI・セキュリティ標準,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ovhcloud--github_org--583,ovhcloud,OVHcloud,OVHcloud — 公式GitHub Organization,github_org,https://github.com/ovh,yes,unknown,,,unknown,月次〜不定期,英語／フランス語,クラウド、ソブリンクラウド、AI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
oracle-cloud--blog--110,oracle-cloud,Oracle Cloud Infrastructure,Oracle Cloud Infrastructure — 公式Blog,blog,https://blogs.oracle.com/,yes,unknown,,,unknown,週次〜月次,英語,クラウド、データベース、企業向けAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
oracle-cloud--newsroom--108,oracle-cloud,Oracle Cloud Infrastructure,Oracle Cloud Infrastructure — 主監視先,newsroom,https://www.oracle.com/news/,yes,unknown,,,unknown,週次〜月次,英語,クラウド、データベース、企業向けAI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
pika--other--517,pika,Pika,Pika — 公式サイト,other,https://pika.art/,yes,unknown,,,unknown,月次〜不定期,英語,動画生成、クリエイティブAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
planetscale--newsroom--565,planetscale,PlanetScale,PlanetScale — 主監視先,newsroom,https://planetscale.com/blog,yes,unknown,,,unknown,週次〜月次,英語,サーバーレスDB、開発者基盤,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
posthog--blog--633,posthog,PostHog,PostHog — 公式Blog,blog,https://posthog.com/blog,yes,unknown,,,unknown,週次〜月次,英語,プロダクト分析、AIアプリ観測,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
posthog--newsroom--631,posthog,PostHog,PostHog — 主監視先,newsroom,https://posthog.com/changelog,yes,unknown,,,unknown,週次〜月次,英語,プロダクト分析、AIアプリ観測,B,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
postman--newsroom--228,postman,Postman,Postman — 主監視先,newsroom,https://blog.postman.com/,yes,unknown,,,unknown,週次〜月次,英語,APIプラットフォーム、AIエージェント開発,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
jupyter--github_org--422,jupyter,Project Jupyter,Project Jupyter — 公式GitHub Organization,github_org,https://github.com/jupyter,yes,unknown,,,unknown,月次〜不定期,英語,ノートブック、対話的計算、教育,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
sakana-ai--other--056,sakana-ai,Sakana AI,Sakana AI — 公式サイト,other,https://sakana.ai/,yes,unknown,,,unknown,月次〜不定期,英語／日本語,自然発想型AI、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
sakana-ai--research--057,sakana-ai,Sakana AI,Sakana AI — Research／Publications,research,https://sakana.ai/research/,yes,unknown,,,unknown,月次〜不定期,英語／日本語,自然発想型AI、AI研究,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
sanctuary-ai--other--695,sanctuary-ai,Sanctuary AI,Sanctuary AI — 公式サイト,other,https://sanctuary.ai/,yes,unknown,,,unknown,月次〜不定期,英語,汎用ロボット、フィジカルAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
sentry--newsroom--223,sentry,Sentry,Sentry — 主監視先,newsroom,https://sentry.io/updates/,yes,unknown,,,unknown,週次〜月次,英語,アプリ監視、開発者生産性、AI可観測性,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
sifive--github_org--293,sifive,SiFive,SiFive — 公式GitHub Organization,github_org,https://github.com/sifive,yes,unknown,,,unknown,月次〜不定期,英語,RISC-V、AI／エッジ計算,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
snyk--blog--638,snyk,Snyk,Snyk — 公式Blog,blog,https://snyk.io/blog,yes,unknown,,,unknown,週次〜月次,英語,開発者セキュリティ、AIセキュリティ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
snyk--newsroom--636,snyk,Snyk,Snyk — 主監視先,newsroom,https://updates.snyk.io/,yes,unknown,,,unknown,週次〜月次,英語,開発者セキュリティ、AIセキュリティ,B,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
sonar--github_org--645,sonar,Sonar,Sonar — 公式GitHub Organization,github_org,https://github.com/SonarSource,yes,unknown,,,unknown,月次〜不定期,英語,コード品質、開発者セキュリティ、AI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
sonar--release_notes--644,sonar,Sonar,Sonar — Release Notes／Changelog,release_notes,https://www.sonarsource.com/products/sonarqube/whats-new/,yes,unknown,,,unknown,月次〜不定期,英語,コード品質、開発者セキュリティ、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
stability-ai--other--060,stability-ai,Stability AI,Stability AI — 公式サイト,other,https://stability.ai/,yes,unknown,,,unknown,月次〜不定期,英語,画像・音声生成、オープンモデル,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
stripe--blog--235,stripe,Stripe,Stripe — 公式Blog,blog,https://stripe.com/blog,yes,unknown,,,unknown,週次〜月次,英語,決済API、AIビジネス基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
stripe--newsroom--233,stripe,Stripe,Stripe — 主監視先,newsroom,https://stripe.com/newsroom,yes,unknown,,,unknown,週次〜月次,英語,決済API、AIビジネス基盤,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
tensorflow--other--401,tensorflow,TensorFlow,TensorFlow — 公式サイト,other,https://www.tensorflow.org/,yes,unknown,,,unknown,月次〜不定期,英語,機械学習フレームワーク、エコシステム,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
tensorflow--developer_blog--403,tensorflow,TensorFlow,TensorFlow — Developer／Engineering,developer_blog,https://www.tensorflow.org/community,yes,unknown,,,unknown,月次〜不定期,英語,機械学習フレームワーク、エコシステム,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
thinking-machines--other--053,thinking-machines,Thinking Machines Lab,Thinking Machines Lab — 公式サイト,other,https://thinkingmachines.ai/,yes,unknown,,,unknown,不定期,英語,AI研究、基盤モデル、AIプロダクト,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
thinking-machines--research--054,thinking-machines,Thinking Machines Lab,Thinking Machines Lab — Research／Publications,research,https://thinkingmachines.ai/research/,yes,unknown,,,unknown,不定期,英語,AI研究、基盤モデル、AIプロダクト,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
turso--newsroom--572,turso,Turso,Turso — Newsroom／News,newsroom,https://turso.tech/blog,yes,unknown,,,unknown,週次〜月次,英語,エッジDB、SQLite、AIアプリ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
twilio--blog--241,twilio,Twilio,Twilio — 公式Blog,blog,https://www.twilio.com/blog,yes,unknown,,,unknown,週次〜月次,英語,通信API、コンタクトセンターAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
twilio--newsroom--239,twilio,Twilio,Twilio — 主監視先,newsroom,https://www.twilio.com/en-us/press,yes,unknown,,,unknown,週次〜月次,英語,通信API、コンタクトセンターAI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
vector-institute--newsroom--366,vector-institute,Vector Institute,Vector Institute — 主監視先,newsroom,https://vectorinstitute.ai/news/,yes,unknown,,,unknown,週次〜月次,英語,AI研究、人材、産業応用,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
zhipu-ai--developer_blog--464,zhipu-ai,Zhipu AI,Zhipu AI — Developer／Engineering,developer_blog,https://open.bigmodel.cn/dev/api,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、推論、エージェント,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
zhipu-ai--other--463,zhipu-ai,Zhipu AI,Zhipu AI — 主監視先,other,https://www.zhipuai.cn/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、推論、エージェント,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
zoox--other--685,zoox,Zoox,Zoox — 公式サイト,other,https://zoox.com/,yes,unknown,,,unknown,月次〜不定期,英語,自動運転、ロボタクシー,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
scikit-learn--other--414,scikit-learn,scikit-learn,scikit-learn — 公式サイト,other,https://scikit-learn.org/,yes,unknown,,,unknown,月次〜不定期,英語,機械学習ライブラリ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
scikit-learn--developer_blog--416,scikit-learn,scikit-learn,scikit-learn — Developer／Engineering,developer_blog,https://scikit-learn.org/stable/developers/,yes,unknown,,,unknown,月次〜不定期,英語,機械学習ライブラリ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ai-singapore--newsroom--384,ai-singapore,AI Singapore,AI Singapore — 主監視先,newsroom,https://aisingapore.org/news/,yes,unknown,,,unknown,月次〜不定期,英語,国立AI研究・産業応用・人材,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
applied-materials--other--656,applied-materials,Applied Materials,Applied Materials — 公式サイト,other,https://www.appliedmaterials.com/,yes,unknown,,,unknown,週次〜月次,英語,半導体製造装置、AI供給網,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
atlassian--developer_blog--186,atlassian,Atlassian,Atlassian — Developer／Engineering,developer_blog,https://developer.atlassian.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,コラボレーション、開発管理、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
atlassian--other--184,atlassian,Atlassian,Atlassian — 公式サイト,other,https://www.atlassian.com/,yes,unknown,,,unknown,週次〜月次,英語,コラボレーション、開発管理、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cockroach-labs--other--561,cockroach-labs,Cockroach Labs,Cockroach Labs — 公式サイト,other,https://www.cockroachlabs.com/,yes,unknown,,,unknown,週次〜月次,英語,分散SQL、データ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cockroach-labs--developer_blog--562,cockroach-labs,Cockroach Labs,Cockroach Labs — Developer／Engineering,developer_blog,https://www.cockroachlabs.com/docs/,yes,unknown,,,unknown,週次〜月次,英語,分散SQL、データ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
datadog--other--218,datadog,Datadog,Datadog — 公式サイト,other,https://www.datadoghq.com/,yes,unknown,,,unknown,週次〜月次,英語,監視、セキュリティ、AI運用,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
datadog--developer_blog--220,datadog,Datadog,Datadog — Developer／Engineering,developer_blog,https://www.datadoghq.com/blog/engineering/,yes,unknown,,,unknown,週次〜月次,英語,監視、セキュリティ、AI運用,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
dell-technologies--other--670,dell-technologies,Dell Technologies,Dell Technologies — 公式サイト,other,https://www.dell.com/,yes,unknown,,,unknown,週次〜月次,英語,サーバー、ストレージ、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
digitalocean--developer_blog--577,digitalocean,DigitalOcean,DigitalOcean — Developer／Engineering,developer_blog,https://docs.digitalocean.com/,yes,unknown,,,unknown,週次〜月次,英語,クラウド、AI推論、開発者基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
digitalocean--other--576,digitalocean,DigitalOcean,DigitalOcean — 公式サイト,other,https://www.digitalocean.com/,yes,unknown,,,unknown,週次〜月次,英語,クラウド、AI推論、開発者基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
framer--other--320,framer,Framer,Framer — 公式サイト,other,https://www.framer.com/,yes,unknown,,,unknown,週次〜月次,英語,Webデザイン、AIサイト作成,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
framer--developer_blog--322,framer,Framer,Framer — Developer／Engineering,developer_blog,https://www.framer.com/academy/,yes,unknown,,,unknown,週次〜月次,英語,Webデザイン、AIサイト作成,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
glean--other--085,glean,Glean,Glean — 公式サイト,other,https://www.glean.com/,yes,unknown,,,unknown,週次〜月次,英語,企業内検索、AIエージェント,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
harvey-ai--newsroom--514,harvey-ai,Harvey,Harvey — 主監視先,newsroom,https://www.harvey.ai/news,yes,unknown,,,unknown,月次〜不定期,英語,法務AI、専門職AI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
hpe--other--674,hpe,Hewlett Packard Enterprise,Hewlett Packard Enterprise — 公式サイト,other,https://www.hpe.com/,yes,unknown,,,unknown,週次〜月次,英語,サーバー、ネットワーク、AI・HPC,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
lam-research--other--659,lam-research,Lam Research,Lam Research — 公式サイト,other,https://www.lamresearch.com/,yes,unknown,,,unknown,週次〜月次,英語,半導体製造装置、AI供給網,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linear--other--600,linear,Linear,Linear — 公式サイト,other,https://linear.app/,yes,unknown,,,unknown,週次〜月次,英語,プロダクト開発管理、AIワークフロー,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linear--developer_blog--602,linear,Linear,Linear — Developer／Engineering,developer_blog,https://linear.app/developers,yes,unknown,,,unknown,週次〜月次,英語,プロダクト開発管理、AIワークフロー,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
marvell--newsroom--282,marvell,Marvell,Marvell — 主監視先,newsroom,https://www.marvell.com/company/newsroom.html,yes,unknown,,,unknown,月次〜不定期,英語,データセンター、ネットワーク、カスタムシリコン,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
miro--developer_blog--316,miro,Miro,Miro — Developer／Engineering,developer_blog,https://developers.miro.com/,yes,unknown,,,unknown,週次〜月次,英語,オンラインホワイトボード、共同作業、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
miro--other--314,miro,Miro,Miro — 公式サイト,other,https://miro.com/,yes,unknown,,,unknown,週次〜月次,英語,オンラインホワイトボード、共同作業、AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
